rc	wellkey	PlCID	plateID	compound	SampleName	SampleID	Ret.Time	Area	PeakStart	PeakEnd	DataFileOrigin	SampleType	Exp	minRT	maxRT	PeakQual	sampleID	DNA_Plate	concentration_mM	dilution	intercept	slope	Rsq	calc_conc	calc_conc_adj
HF9.PlateA_acetate	HF9-PlateA-G12	HF9.PlateA_acetate	PlateA	acetate	HF9.PlateA	P1-G12	15.711	24175	14.917	16.975	HF9.PlateA_acetate.txt	unknown	HF9.PlateA	15.695	15.767	OK	d18_1841_2	HF9.PlateA	NA	0.1	0.110235778	0.000163585	0.999868732	4.064910667	40.64910667
HF9.PlateA_acetate	HF9-PlateA-D06	HF9.PlateA_acetate	PlateA	acetate	HF9.PlateA	P1-D06	15.728	62778	14.792	17.117	HF9.PlateA_acetate.txt	unknown	HF9.PlateA	15.695	15.767	OK	c21_1839_3	HF9.PlateA	NA	0.1	0.110235778	0.000163585	0.999868732	10.37979442	103.7979442
HF9.PlateA_acetate	HF9-PlateA-E11	HF9.PlateA_acetate	PlateA	acetate	HF9.PlateA	P1-E11	15.713	7442	15.083	16.433	HF9.PlateA_acetate.txt	unknown	HF9.PlateA	15.695	15.767	OK	d11_1840_3	HF9.PlateA	NA	0.1	0.110235778	0.000163585	0.999868732	1.327637661	13.27637661
HF9.PlateA_acetate	HF9-PlateA-E05	HF9.PlateA_acetate	PlateA	acetate	HF9.PlateA	P1-E05	15.733	8097	14.983	16.975	HF9.PlateA_acetate.txt	unknown	HF9.PlateA	15.695	15.767	OK	d13_1841_1	HF9.PlateA	NA	0.1	0.110235778	0.000163585	0.999868732	1.43478604	14.3478604
HF9.PlateA_acetate	HF9-PlateA-C06	HF9.PlateA_acetate	PlateA	acetate	HF9.PlateA	P1-C06	15.743	49986	14.725	17.358	HF9.PlateA_acetate.txt	unknown	HF9.PlateA	15.695	15.767	OK	dn7_1836_4	HF9.PlateA	NA	0.1	0.110235778	0.000163585	0.999868732	8.287211124	82.87211124
HF9.PlateA_acetate	HF9-PlateA-C07	HF9.PlateA_acetate	PlateA	acetate	HF9.PlateA	P1-C07	15.697	6387	15.1	16.592	HF9.PlateA_acetate.txt	unknown	HF9.PlateA	15.695	15.767	OK	d9_1836_4	HF9.PlateA	NA	0.1	0.110235778	0.000163585	0.999868732	1.155055158	11.55055158
HF9.PlateA_acetate	HF9-PlateA-F11	HF9.PlateA_acetate	PlateA	acetate	HF9.PlateA	P1-F11	15.71	33021	14.617	16.4	HF9.PlateA_acetate.txt	unknown	HF9.PlateA	15.695	15.767	OK	d4_1840_1	HF9.PlateA	NA	0.1	0.110235778	0.000163585	0.999868732	5.511986326	55.11986326
HF9.PlateA_acetate	HF9-PlateA-D05	HF9.PlateA_acetate	PlateA	acetate	HF9.PlateA	P1-D05	15.692	6432	14.967	16.525	HF9.PlateA_acetate.txt	unknown	HF9.PlateA	15.695	15.767	OK	d9_1836_2	HF9.PlateA	NA	0.1	0.110235778	0.000163585	0.999868732	1.162416497	11.62416497
HF9.PlateA_acetate	HF9-PlateA-A04	HF9.PlateA_acetate	PlateA	acetate	HF9.PlateA	P1-A04	15.744	72306	14.633	17.375	HF9.PlateA_acetate.txt	unknown	HF9.PlateA	15.695	15.767	OK	dn7_1835_1	HF9.PlateA	NA	0.1	0.110235778	0.000163585	0.999868732	11.93843526	119.3843526
HF9.PlateA_acetate	HF9-PlateA-A07	HF9.PlateA_acetate	PlateA	acetate	HF9.PlateA	P1-A07	15.755	894	15.458	16.142	HF9.PlateA_acetate.txt	unknown	HF9.PlateA	15.695	15.767	OK	d0_1836_1	HF9.PlateA	NA	0.1	0.110235778	0.000163585	0.999868732	0.256481046	2.564810462
HF9.PlateA_acetate	HF9-PlateA-H07	HF9.PlateA_acetate	PlateA	acetate	HF9.PlateA	P1-H07	15.687	19106	15.217	16.158	HF9.PlateA_acetate.txt	unknown	HF9.PlateA	15.695	15.767	OK	d16_1837_3	HF9.PlateA	NA	0.1	0.110235778	0.000163585	0.999868732	3.235696726	32.35696726
HF9.PlateA_acetate	HF9-PlateA-F05	HF9.PlateA_acetate	PlateA	acetate	HF9.PlateA	P1-F05	15.703	825	15.508	16.033	HF9.PlateA_acetate.txt	unknown	HF9.PlateA	15.695	15.767	OK	d0_1837_2	HF9.PlateA	NA	0.1	0.110235778	0.000163585	0.999868732	0.24519366	2.451936597
HF9.PlateA_acetate	HF9-PlateA-C01	HF9.PlateA_acetate	PlateA	acetate	HF9.PlateA	P1-C01	15.748	35353	14.992	17.242	HF9.PlateA_acetate.txt	unknown	HF9.PlateA	15.695	15.767	OK	d16_1835_3	HF9.PlateA	NA	0.1	0.110235778	0.000163585	0.999868732	5.893467271	58.93467271
HF9.PlateA_acetate	HF9-PlateA-B05	HF9.PlateA_acetate	PlateA	acetate	HF9.PlateA	P1-B05	15.745	7627	15.05	16.283	HF9.PlateA_acetate.txt	unknown	HF9.PlateA	15.695	15.767	OK	d13_1840_1	HF9.PlateA	NA	0.1	0.110235778	0.000163585	0.999868732	1.357900944	13.57900944
HF9.PlateA_acetate	HF9-PlateA-E10	HF9.PlateA_acetate	PlateA	acetate	HF9.PlateA	P1-E10	15.721	80581	14.833	17.042	HF9.PlateA_acetate.txt	unknown	HF9.PlateA	15.695	15.767	OK	d16_1840_3	HF9.PlateA	NA	0.1	0.110235778	0.000163585	0.999868732	13.29210371	132.9210371
HF9.PlateA_acetate	HF9-PlateA-H01	HF9.PlateA_acetate	PlateA	acetate	HF9.PlateA	P1-H01	15.708	12434	15.175	16.3	HF9.PlateA_acetate.txt	unknown	HF9.PlateA	15.695	15.767	OK	d13_1835_1	HF9.PlateA	NA	0.1	0.110235778	0.000163585	0.999868732	2.144255533	21.44255533
HF9.PlateA_butyrate	HF9-PlateA-D08	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-D08	22.909	3465	22.442	23.725	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	c21_1837_3	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.340442967	3.404429666
HF9.PlateA_butyrate	HF9-PlateA-F10	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-F10	22.9	1210	22.442	23.608	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	d4_1836_3	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.173285053	1.732850526
HF9.PlateA_butyrate	HF9-PlateA-H04	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-H04	22.867	1112	22.242	23.608	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	d18_1841_1	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.16602054	1.660205402
HF9.PlateA_butyrate	HF9-PlateA-G12	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-G12	22.902	1007	22.342	23.492	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	d18_1841_2	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.158237134	1.58237134
HF9.PlateA_butyrate	HF9-PlateA-F02	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-F02	22.89	9817	22.092	24.092	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	dn7_1837_2	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.811301978	8.113019775
HF9.PlateA_butyrate	HF9-PlateA-A05	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-A05	22.932	14925	22.025	23.992	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	dn7_1835_2	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	1.189946157	11.89946157
HF9.PlateA_butyrate	HF9-PlateA-D12	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-D12	22.888	69765	22.042	24.042	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	HF9_hFMT1	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	5.255108021	52.55108021
HF9.PlateA_butyrate	HF9-PlateA-A04	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-A04	22.937	17242	21.942	24.008	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	dn7_1835_1	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	1.361699987	13.61699987
HF9.PlateA_butyrate	HF9-PlateA-F12	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-F12	22.871	780	22.492	23.525	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	d4_1840_2	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.141410151	1.414101511
HF9.PlateA_butyrate	HF9-PlateA-D10	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-D10	22.918	1436	22.475	23.442	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	d4_1835_2	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.190037908	1.900379079
HF9.PlateA_butyrate	HF9-PlateA-F03	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-F03	22.899	2753	22.225	23.842	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	dn7_1837_3	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.28766406	2.876640598
HF9.PlateA_butyrate	HF9-PlateA-A03	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-A03	22.938	1994	22.458	23.775	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	c21_1841_2	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.231401152	2.314011522
HF9.PlateA_butyrate	HF9-PlateA-G08	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-G08	22.873	2852	22.308	23.542	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	d18_1837_1	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.2950027	2.950027
HF9.PlateA_butyrate	HF9-PlateA-B12	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-B12	22.946	1957	22.392	23.642	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	d16_1835_1	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.228658428	2.286584281
HF9.PlateA_butyrate	HF9-PlateA-B07	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-B07	22.951	1317	22.408	23.658	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	d13_1840_3	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.181216714	1.812167142
HF9.PlateA_butyrate	HF9-PlateA-H01	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-H01	22.878	976	22.375	23.542	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	d13_1835_1	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.155939176	1.55939176
HF9.PlateA_butyrate	HF9-PlateA-E10	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-E10	22.897	32644	22.042	24.108	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	d16_1840_3	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	2.503414484	25.03414484
HF9.PlateA_butyrate	HF9-PlateA-D11	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-D11	22.914	1740	22.392	23.592	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	d4_1836_1	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.212572722	2.12572722
HF9.PlateA_butyrate	HF9-PlateA-C05	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-C05	22.927	18442	22.008	24.025	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	dn7_1836_3	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	1.450653201	14.50653201
HF9.PlateA_butyrate	HF9-PlateA-G03	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-G03	22.892	1519	22.425	23.525	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	d4_1839_2	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.196190505	1.961905051
HF9.PlateA_butyrate	HF9-PlateA-G11	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-G11	22.881	1367	22.375	23.592	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	d16_1837_2	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.184923098	1.849230981
HF9.PlateA_butyrate	HF9-PlateA-C04	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-C04	22.936	11880	22.008	24.025	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	dn7_1836_2	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.964227377	9.642273773
HF9.PlateA_butyrate	HF9-PlateA-E04	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-E04	22.912	1119	22.375	23.358	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	d16_1841_3	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.166539434	1.665394339
HF9.PlateA_butyrate	HF9-PlateA-G10	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-G10	22.871	6231	22.292	23.792	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	c21_1837_2	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.545480124	5.454801241
HF9.PlateA_butyrate	HF9-PlateA-B05	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-B05	22.942	3010	22.442	23.575	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	d13_1840_1	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.306714873	3.067148731
HF9.PlateA_butyrate	HF9-PlateA-C01	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-C01	22.946	2097	22.425	23.675	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	d16_1835_3	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.239036303	2.39036303
HF9.PlateA_butyrate	HF9-PlateA-H03	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-H03	22.873	768	22.475	23.508	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	d13_1835_3	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.140520619	1.405206189
HF9.PlateA_butyrate	HF9-PlateA-D07	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-D07	22.907	36214	22.108	24.125	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	c21_1840_1	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	2.768050295	27.68050295
HF9.PlateA_butyrate	HF9-PlateA-A02	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-A02	22.956	2707	22.408	23.742	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	c21_1841_1	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.284254187	2.842541866
HF9.PlateA_butyrate	HF9-PlateA-H07	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-H07	22.858	1676	22.358	23.642	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	d16_1837_3	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.207828551	2.078285506
HF9.PlateA_butyrate	HF9-PlateA-C03	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-C03	22.94	15399	22.075	24.142	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	dn7_1836_1	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	1.225082676	12.25082676
HF9.PlateA_butyrate	HF9-PlateA-E08	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-E08	22.922	1078	22.408	23.592	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	d16_1841_1	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.163500199	1.635001991
HF9.PlateA_butyrate	HF9-PlateA-E12	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-E12	22.892	7261	22.275	23.908	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	c21_1839_1	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.621831632	6.218316325
HF9.PlateA_butyrate	HF9-PlateA-F01	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-F01	22.883	10900	22.042	23.875	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	dn7_1837_1	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.891582253	8.915822529
HF9.PlateA_butyrate	HF9-PlateA-B06	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-B06	22.927	7501	22.275	23.808	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	d13_1840_2	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.639622275	6.396222752
HF9.PlateA_butyrate	HF9-PlateA-C06	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-C06	22.936	7945	22.108	23.992	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	dn7_1836_4	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.672534964	6.725349642
HF9.PlateA_butyrate	HF9-PlateA-C11	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-C11	22.945	948	22.675	23.408	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	d16_1837_1	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.153863601	1.53863601
HF9.PlateA_butyrate	HF9-PlateA-F11	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-F11	22.896	1835	22.375	23.642	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	d4_1840_1	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.219614851	2.196148514
HF9.PlateA_butyrate	HF9-PlateA-B08	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-B08	22.952	18749	22.142	23.842	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	HF9_mFMT	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	1.473410398	14.73410398
HF9.PlateA_butyrate	HF9-PlateA-E09	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-E09	22.942	870	22.475	23.692	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	d16_1841_2	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.148081642	1.480816421
HF9.PlateA_butyrate	HF9-PlateA-D06	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-D06	22.907	12196	22.308	23.742	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	c21_1839_3	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.987651724	9.876517236
HF9.PlateA_butyrate	HF9-PlateA-C10	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-C10	22.941	1909	22.492	23.742	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	d16_1836_4	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.2251003	2.251002996
HF9.PlateA_butyrate	HF9-PlateA-G09	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-G09	22.882	911	22.408	23.508	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	d18_1841_3	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.151120877	1.511208769
HF9.PlateA_butyrate	HF9-PlateA-H05	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-H05	22.86	11576	22.025	23.808	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	d18_1840_2	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.941692563	9.416925632
HF9.PlateA_butyrate	HF9-PlateA-G02	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-G02	22.954	31	22.775	23.275	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	d1_1837_2	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.08588852	0.858885202
HF9.PlateA_butyrate	HF9-PlateA-C09	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-C09	22.929	1930	22.425	23.542	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	d16_1836_3	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.226656981	2.266569808
HF9.PlateA_butyrate	HF9-PlateA-H06	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-H06	22.861	25642	22.008	24.042	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	d18_1840_3	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	1.984372483	19.84372483
HF9.PlateA_butyrate	HF9-PlateA-A01	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-A01	22.93	41074	22.058	24.192	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	c21_1840_3	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	3.12831081	31.2831081
HF9.PlateA_butyrate	HF9-PlateA-A06	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-A06	22.938	3973	22.075	23.958	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	dn7_1835_3	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.378099827	3.780998271
HF9.PlateA_butyrate	HF9-PlateA-C02	HF9.PlateA_butyrate	PlateA	butyrate	HF9.PlateA	P1-C02	22.944	4119	22.325	23.475	HF9.PlateA_butyrate.txt	unknown	HF9.PlateA	22.809	22.957	OK	d16_1836_2	HF9.PlateA	NA	0.1	0.083590562	7.41E-05	0.999948055	0.388922468	3.88922468
HF9.PlateA_lactate	HF9-PlateA-F08	HF9.PlateA_lactate	PlateA	lactate	HF9.PlateA	P1-F08	13.076	158	12.908	13.258	HF9.PlateA_lactate.txt	unknown	HF9.PlateA	13.017	13.054	OK	d1_1841_2	HF9.PlateA	NA	0.1	0.062733978	7.06E-05	0.99969585	0.073895795	0.738957953
HF9.PlateA_lactate	HF9-PlateA-D01	HF9.PlateA_lactate	PlateA	lactate	HF9.PlateA	P1-D01	13.047	13608	12.675	13.833	HF9.PlateA_lactate.txt	unknown	HF9.PlateA	13.017	13.054	OK	d0_1841_2	HF9.PlateA	NA	0.1	0.062733978	7.06E-05	0.99969585	1.024063163	10.24063163
HF9.PlateA_lactate	HF9-PlateA-A07	HF9.PlateA_lactate	PlateA	lactate	HF9.PlateA	P1-A07	13.05	34110	12.717	13.767	HF9.PlateA_lactate.txt	unknown	HF9.PlateA	13.017	13.054	OK	d0_1836_1	HF9.PlateA	NA	0.1	0.062733978	7.06E-05	0.99969585	2.472414939	24.72414939
HF9.PlateA_lactate	HF9-PlateA-F07	HF9.PlateA_lactate	PlateA	lactate	HF9.PlateA	P1-F07	13.038	23344	12.575	13.875	HF9.PlateA_lactate.txt	unknown	HF9.PlateA	13.017	13.054	OK	d1_1841_1	HF9.PlateA	NA	0.1	0.062733978	7.06E-05	0.99969585	1.711857178	17.11857178
HF9.PlateA_lactate	HF9-PlateA-H05	HF9.PlateA_lactate	PlateA	lactate	HF9.PlateA	P1-H05	13.034	93	12.883	13.275	HF9.PlateA_lactate.txt	unknown	HF9.PlateA	13.017	13.054	OK	d18_1840_2	HF9.PlateA	NA	0.1	0.062733978	7.06E-05	0.99969585	0.069303908	0.693039084
HF9.PlateA_lactate	HF9-PlateA-B01	HF9.PlateA_lactate	PlateA	lactate	HF9.PlateA	P1-B01	13.049	47760	12.583	13.958	HF9.PlateA_lactate.txt	unknown	HF9.PlateA	13.017	13.054	OK	d1_1840_3	HF9.PlateA	NA	0.1	0.062733978	7.06E-05	0.99969585	3.43671119	34.3671119
HF9.PlateA_lactate	HF9-PlateA-B07	HF9.PlateA_lactate	PlateA	lactate	HF9.PlateA	P1-B07	13.056	12763	12.833	14.025	HF9.PlateA_lactate.txt	unknown	HF9.PlateA	13.017	13.054	OK	d13_1840_3	HF9.PlateA	NA	0.1	0.062733978	7.06E-05	0.99969585	0.964368634	9.643686336
HF9.PlateA_lactate	HF9-PlateA-G04	HF9.PlateA_lactate	PlateA	lactate	HF9.PlateA	P1-G04	13.121	392	12.9	13.342	HF9.PlateA_lactate.txt	unknown	HF9.PlateA	13.017	13.054	OK	d11_1836_1	HF9.PlateA	NA	0.1	0.062733978	7.06E-05	0.99969585	0.090426588	0.904265882
HF9.PlateA_lactate	HF9-PlateA-A12	HF9.PlateA_lactate	PlateA	lactate	HF9.PlateA	P1-A12	13.05	54904	12.683	13.858	HF9.PlateA_lactate.txt	unknown	HF9.PlateA	13.017	13.054	OK	d1_1840_2	HF9.PlateA	NA	0.1	0.062733978	7.06E-05	0.99969585	3.941394883	39.41394883
HF9.PlateA_lactate	HF9-PlateA-D02	HF9.PlateA_lactate	PlateA	lactate	HF9.PlateA	P1-D02	13.043	72907	12.067	14.192	HF9.PlateA_lactate.txt	unknown	HF9.PlateA	13.017	13.054	OK	d0_1841_3	HF9.PlateA	NA	0.1	0.062733978	7.06E-05	0.99969585	5.213206268	52.13206268
HF9.PlateA_lactate	HF9-PlateA-B06	HF9.PlateA_lactate	PlateA	lactate	HF9.PlateA	P1-B06	13.05	87162	12.733	13.958	HF9.PlateA_lactate.txt	unknown	HF9.PlateA	13.017	13.054	OK	d13_1840_2	HF9.PlateA	NA	0.1	0.062733978	7.06E-05	0.99969585	6.22024239	62.2024239
HF9.PlateA_lactate	HF9-PlateA-D10	HF9.PlateA_lactate	PlateA	lactate	HF9.PlateA	P1-D10	13.053	19418	12.717	13.533	HF9.PlateA_lactate.txt	unknown	HF9.PlateA	13.017	13.054	OK	d4_1835_2	HF9.PlateA	NA	0.1	0.062733978	7.06E-05	0.99969585	1.434507209	14.34507209
HF9.PlateA_lactate	HF9-PlateA-F10	HF9.PlateA_lactate	PlateA	lactate	HF9.PlateA	P1-F10	13.035	40334	12.725	14.183	HF9.PlateA_lactate.txt	unknown	HF9.PlateA	13.017	13.054	OK	d4_1836_3	HF9.PlateA	NA	0.1	0.062733978	7.06E-05	0.99969585	2.912105772	29.12105772
