SampleID	Well	sampleID	seqID	sampletype	DNA_Plate	concentration_mM	dilution	dilution_material	injection	compound	DataFilename	Ret.Time	Area	Height	PeakStart	PeakEnd	RelativeRetentionTime	r2	slope	intercept	calc_conc	calc_conc_adj.df
HF5.PlateA-D05	D05	d13_201_1	d13_201_1	unknown	HF5.PlateA	NA	0.0666	PBS	0.02	succinate	2017-10-05_051.lcd	12.344	973	52	12.017	12.667	0.787	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.0423258513602831	0.635523293697944
HF5.PlateA-D05	D05	d13_201_1	d13_201_1	unknown	HF5.PlateA	NA	0.0666	PBS	0.02	lactate	2017-10-05_051.lcd	12.985	1833	93	12.7	13.467	0.828	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.128241593976941	1.92554945911323
HF5.PlateA-D05	D05	d13_201_1	d13_201_1	unknown	HF5.PlateA	NA	0.0666	PBS	0.02	propionate	2017-10-05_051.lcd	18.573	1462	75	18.317	18.875	1.184	0.99751216601936	8.56168147328109e-05	0.491994733517975	0.617166516657344	9.26676451437454
HF5.PlateA-D05	D05	d13_201_1	d13_201_1	unknown	HF5.PlateA	NA	0.0666	PBS	0.02	acetate	2017-10-05_051.lcd	15.682	7882	297	14.992	16.3	1	0.999521989682615	0.000128596369800457	0.211250029531177	1.22484661629838	18.3910903348105
HF5.PlateA-D05	D05	d13_201_1	d13_201_1	unknown	HF5.PlateA	NA	0.0666	PBS	0.02	butyrate	2017-10-05_051.lcd	-----	NA	-----	-----	-----	NA	0.998476227008827	6.33885427617889e-05	0.424286550072084	0	0
HF5.PlateA-D06	D06	d18_1677_2	d18_1677_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_052.lcd	22.888	303	14	22.625	23.3	1.459	0.998476227008827	6.33885427617889e-05	0.424286550072084	0.443493278528906	4.43493278528906
HF5.PlateA-D06	D06	d18_1677_2	d18_1677_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_052.lcd	15.692	54207	2515	14.925	16.258	1	0.999521989682615	0.000128596369800457	0.211250029531177	7.18207344730455	71.8207344730454
HF5.PlateA-D06	D06	d18_1677_2	d18_1677_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_052.lcd	12.966	115894	6090	12.625	13.383	0.826	0.999905521078027	5.64120223569515e-05	0.024838356996649	6.56265327603318	65.6265327603318
HF5.PlateA-D06	D06	d18_1677_2	d18_1677_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_052.lcd	12.35	33403	1610	11.667	12.625	0.787	0.999920729368713	3.83589789362778e-05	0.00500256485528477	1.28630753826377	12.8630753826377
HF5.PlateA-D06	D06	d18_1677_2	d18_1677_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_052.lcd	18.552	4742	253	18.283	18.933	1.182	0.99751216601936	8.56168147328109e-05	0.491994733517975	0.897989668980964	8.97989668980964
HF5.PlateA-D07	D07	d13_201_2	d13_201_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_053.lcd	-----	NA	-----	-----	-----	NA	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0	0
HF5.PlateA-D07	D07	d13_201_2	d13_201_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_053.lcd	12.984	2816	146	12.708	13.425	0.828	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.183694611953824	1.83694611953824
HF5.PlateA-D07	D07	d13_201_2	d13_201_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_053.lcd	18.566	1308	72	18.333	18.85	1.184	0.99751216601936	8.56168147328109e-05	0.491994733517975	0.603981527188492	6.03981527188491
HF5.PlateA-D07	D07	d13_201_2	d13_201_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_053.lcd	-----	NA	-----	-----	-----	NA	0.998476227008827	6.33885427617889e-05	0.424286550072084	0	0
HF5.PlateA-D07	D07	d13_201_2	d13_201_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_053.lcd	15.681	11334	480	15.417	16.358	1	0.999521989682615	0.000128596369800457	0.211250029531177	1.66876128484956	16.6876128484956
HF5.PlateA-D08	D08	d32_1677_1	d32_1677_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_054.lcd	12.358	12491	636	11.75	12.683	0.787	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.484144570748331	4.84144570748331
HF5.PlateA-D08	D08	d32_1677_1	d32_1677_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_054.lcd	12.969	14181	781	12.683	13.392	0.826	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.824817246040578	8.24817246040578
HF5.PlateA-D08	D08	d32_1677_1	d32_1677_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_054.lcd	15.695	17425	829	15.058	16.217	1	0.999521989682615	0.000128596369800457	0.211250029531177	2.45204177330414	24.5204177330414
HF5.PlateA-D08	D08	d32_1677_1	d32_1677_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_054.lcd	18.559	3135	165	18.292	18.9	1.182	0.99751216601936	8.56168147328109e-05	0.491994733517975	0.760403447705337	7.60403447705337
HF5.PlateA-D08	D08	d32_1677_1	d32_1677_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_054.lcd	22.873	538	21	22.517	23.425	1.457	0.998476227008827	6.33885427617889e-05	0.424286550072084	0.458389586077927	4.58389586077926
HF5.PlateA-D09	D09	d35_1676_1	d35_1676_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_055.lcd	22.89	675	27	22.567	23.45	1.458	0.998476227008827	6.33885427617889e-05	0.424286550072084	0.467073816436292	4.67073816436292
HF5.PlateA-D09	D09	d35_1676_1	d35_1676_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_055.lcd	12.361	10863	552	11.983	12.75	0.788	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.421696153040071	4.21696153040071
HF5.PlateA-D09	D09	d35_1676_1	d35_1676_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_055.lcd	12.967	1408	88	12.75	13.283	0.826	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.104266484475237	1.04266484475237
HF5.PlateA-D09	D09	d35_1676_1	d35_1676_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_055.lcd	15.694	31221	1454	15.008	16.392	1	0.999521989682615	0.000128596369800457	0.211250029531177	4.22615729107124	42.2615729107124
HF5.PlateA-D09	D09	d35_1676_1	d35_1676_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_055.lcd	18.565	2002	109	18.317	18.867	1.183	0.99751216601936	8.56168147328109e-05	0.491994733517975	0.663399596613062	6.63399596613062
HF5.PlateA-D10	D10	d32_1676_2	d32_1676_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_056.lcd	12.966	2220	136	12.75	13.283	0.826	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.150073046629081	1.50073046629081
HF5.PlateA-D10	D10	d32_1676_2	d32_1676_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_056.lcd	18.586	2286	128	18.333	18.858	1.184	0.99751216601936	8.56168147328109e-05	0.491994733517975	0.687714771997181	6.87714771997181
HF5.PlateA-D10	D10	d32_1676_2	d32_1676_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_056.lcd	22.89	586	23	22.492	23.375	1.459	0.998476227008827	6.33885427617889e-05	0.424286550072084	0.461432236130492	4.61432236130492
HF5.PlateA-D10	D10	d32_1676_2	d32_1676_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_056.lcd	15.692	29477	1388	15.008	16.3	1	0.999521989682615	0.000128596369800457	0.211250029531177	4.00188522213925	40.0188522213925
HF5.PlateA-D10	D10	d32_1676_2	d32_1676_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_056.lcd	12.357	6615	327	12.017	12.75	0.787	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.258747210518763	2.58747210518763
HF5.PlateA-D11	D11	d32_1677_2	d32_1677_2	unknown	HF5.PlateA	NA	0.0428571	PBS	0.02	succinate	2017-10-05_057.lcd	12.356	3331	200	12.008	12.675	0.787	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.132776323692026	3.09811731759793
HF5.PlateA-D11	D11	d32_1677_2	d32_1677_2	unknown	HF5.PlateA	NA	0.0428571	PBS	0.02	propionate	2017-10-05_057.lcd	18.571	2326	126	18.317	18.867	1.183	0.99751216601936	8.56168147328109e-05	0.491994733517975	0.691139444586493	16.1266031669547
HF5.PlateA-D11	D11	d32_1677_2	d32_1677_2	unknown	HF5.PlateA	NA	0.0428571	PBS	0.02	lactate	2017-10-05_057.lcd	12.973	5226	307	12.675	13.367	0.827	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.319647585834077	7.45845112791293
HF5.PlateA-D11	D11	d32_1677_2	d32_1677_2	unknown	HF5.PlateA	NA	0.0428571	PBS	0.02	butyrate	2017-10-05_057.lcd	-----	NA	-----	-----	-----	NA	0.998476227008827	6.33885427617889e-05	0.424286550072084	0	0
HF5.PlateA-D11	D11	d32_1677_2	d32_1677_2	unknown	HF5.PlateA	NA	0.0428571	PBS	0.02	acetate	2017-10-05_057.lcd	15.695	7828	369	15.083	16.217	1	0.999521989682615	0.000128596369800457	0.211250029531177	1.21790241232915	28.4177513720983
HF5.PlateA-D12	D12	d41_198_1	d41_198_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_058.lcd	12.374	13042	710	12.033	12.717	0.788	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.50528036814222	5.0528036814222
HF5.PlateA-D12	D12	d41_198_1	d41_198_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_058.lcd	18.561	7152	357	18.258	18.967	1.182	0.99751216601936	8.56168147328109e-05	0.491994733517975	1.10432619248704	11.0432619248704
HF5.PlateA-D12	D12	d41_198_1	d41_198_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_058.lcd	12.976	7206	400	12.717	13.375	0.826	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.431343390100841	4.31343390100841
HF5.PlateA-D12	D12	d41_198_1	d41_198_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_058.lcd	15.702	26886	1252	14.992	16.325	1	0.999521989682615	0.000128596369800457	0.211250029531177	3.66869202798626	36.6869202798626
HF5.PlateA-D12	D12	d41_198_1	d41_198_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_058.lcd	22.884	3214	109	22.325	23.508	1.457	0.998476227008827	6.33885427617889e-05	0.424286550072084	0.628017326508474	6.28017326508474
HF5.PlateA-E01	E01	d41_198_2	d41_198_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_069.lcd	15.69	27075	1269	14.967	16.325	1	0.999521989682615	0.000128596369800457	0.211250029531177	3.69299674187855	36.9299674187855
HF5.PlateA-E01	E01	d41_198_2	d41_198_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_069.lcd	18.555	6907	351	18.275	18.942	1.183	0.99751216601936	8.56168147328109e-05	0.491994733517975	1.0833500728775	10.833500728775
HF5.PlateA-E01	E01	d41_198_2	d41_198_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_069.lcd	12.965	5145	288	12.742	13.35	0.826	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.315078212023164	3.15078212023164
HF5.PlateA-E01	E01	d41_198_2	d41_198_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_069.lcd	22.864	2636	93	22.358	23.517	1.457	0.998476227008827	6.33885427617889e-05	0.424286550072084	0.59137874879216	5.9137874879216
HF5.PlateA-E01	E01	d41_198_2	d41_198_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_069.lcd	12.365	25711	1384	11.967	12.742	0.788	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.991250272285924	9.91250272285924
HF5.PlateA-E02	E02	d41_199_1	d41_199_1	unknown	HF5.PlateA	NA	0.0333	PBS	0.02	succinate	2017-10-05_070.lcd	12.367	8022	423	11.992	12.767	0.788	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.312718293882106	9.39093975621939
HF5.PlateA-E02	E02	d41_199_1	d41_199_1	unknown	HF5.PlateA	NA	0.0333	PBS	0.02	propionate	2017-10-05_070.lcd	18.616	2178	111	18.35	18.908	1.186	0.99751216601936	8.56168147328109e-05	0.491994733517975	0.678468156006037	20.3744190992804
HF5.PlateA-E02	E02	d41_199_1	d41_199_1	unknown	HF5.PlateA	NA	0.0333	PBS	0.02	butyrate	2017-10-05_070.lcd	-----	NA	-----	-----	-----	NA	0.998476227008827	6.33885427617889e-05	0.424286550072084	0	0
HF5.PlateA-E02	E02	d41_199_1	d41_199_1	unknown	HF5.PlateA	NA	0.0333	PBS	0.02	acetate	2017-10-05_070.lcd	15.695	7043	378	15.4	16.142	1	0.999521989682615	0.000128596369800457	0.211250029531177	1.1169542620358	33.542170031105
HF5.PlateA-E02	E02	d41_199_1	d41_199_1	unknown	HF5.PlateA	NA	0.0333	PBS	0.02	lactate	2017-10-05_070.lcd	12.972	814	50	12.767	13.275	0.827	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.0707577431952075	2.12485715300923
HF5.PlateA-E03	E03	d41_199_2	d41_199_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_071.lcd	15.692	26415	1225	14.975	16.242	1	0.999521989682615	0.000128596369800457	0.211250029531177	3.60812313781025	36.0812313781025
HF5.PlateA-E03	E03	d41_199_2	d41_199_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_071.lcd	18.556	6944	351	18.267	18.958	1.183	0.99751216601936	8.56168147328109e-05	0.491994733517975	1.08651789502261	10.8651789502261
HF5.PlateA-E03	E03	d41_199_2	d41_199_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_071.lcd	12.961	3052	177	12.775	13.333	0.826	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.197007849230065	1.97007849230065
HF5.PlateA-E03	E03	d41_199_2	d41_199_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_071.lcd	22.879	1664	62	22.442	23.45	1.458	0.998476227008827	6.33885427617889e-05	0.424286550072084	0.529765085227701	5.29765085227701
HF5.PlateA-E03	E03	d41_199_2	d41_199_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_071.lcd	12.37	36616	1871	11.633	12.775	0.788	0.999920729368713	3.83589789362778e-05	0.00500256485528477	1.40955493758603	14.0955493758603
HF5.PlateA-E04	E04	d41_1676_2	d41_1676_2	unknown	HF5.PlateA	NA	0.0333	PBS	0.02	acetate	2017-10-05_072.lcd	15.694	7057	373	15.392	16.208	1	0.999521989682615	0.000128596369800457	0.211250029531177	1.118754611213	33.596234570961
HF5.PlateA-E04	E04	d41_1676_2	d41_1676_2	unknown	HF5.PlateA	NA	0.0333	PBS	0.02	succinate	2017-10-05_072.lcd	12.363	2216	101	12.042	12.783	0.788	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.0900060621780765	2.70288475009239
HF5.PlateA-E04	E04	d41_1676_2	d41_1676_2	unknown	HF5.PlateA	NA	0.0333	PBS	0.02	butyrate	2017-10-05_072.lcd	-----	NA	-----	-----	-----	NA	0.998476227008827	6.33885427617889e-05	0.424286550072084	0	0
HF5.PlateA-E04	E04	d41_1676_2	d41_1676_2	unknown	HF5.PlateA	NA	0.0333	PBS	0.02	propionate	2017-10-05_072.lcd	18.582	1600	90	18.367	18.858	1.184	0.99751216601936	8.56168147328109e-05	0.491994733517975	0.628981637090472	18.8883374501643
HF5.PlateA-E04	E04	d41_1676_2	d41_1676_2	unknown	HF5.PlateA	NA	0.0333	PBS	0.02	lactate	2017-10-05_072.lcd	12.974	491	31	12.783	13.275	0.827	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.0525366599739121	1.57767747669406
HF5.PlateA-E05	E05	d41_1676_1	d41_1676_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_073.lcd	12.958	866	54	12.792	13.267	0.826	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.0736911683577689	0.736911683577689
HF5.PlateA-E05	E05	d41_1676_1	d41_1676_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_073.lcd	15.695	14666	686	15.067	16.283	1	0.999521989682615	0.000128596369800457	0.211250029531177	2.09724438902468	20.9724438902468
HF5.PlateA-E05	E05	d41_1676_1	d41_1676_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_073.lcd	12.365	6049	301	12.058	12.792	0.788	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.237036028440829	2.37036028440829
HF5.PlateA-E05	E05	d41_1676_1	d41_1676_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_073.lcd	18.562	2266	118	18.3	18.875	1.183	0.99751216601936	8.56168147328109e-05	0.491994733517975	0.686002435702524	6.86002435702524
HF5.PlateA-E05	E05	d41_1676_1	d41_1676_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_073.lcd	-----	NA	-----	-----	-----	NA	0.998476227008827	6.33885427617889e-05	0.424286550072084	0	0
HF5.PlateA-E06	E06	d41_1677_1	d41_1677_1	unknown	HF5.PlateA	NA	0.0666	PBS	0.02	succinate	2017-10-05_074.lcd	12.372	4219	249	12.017	12.708	0.788	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.166839096987441	2.50509154635797
HF5.PlateA-E06	E06	d41_1677_1	d41_1677_1	unknown	HF5.PlateA	NA	0.0666	PBS	0.02	butyrate	2017-10-05_074.lcd	-----	NA	-----	-----	-----	NA	0.998476227008827	6.33885427617889e-05	0.424286550072084	0	0
HF5.PlateA-E06	E06	d41_1677_1	d41_1677_1	unknown	HF5.PlateA	NA	0.0666	PBS	0.02	acetate	2017-10-05_074.lcd	15.699	11228	515	15.05	16.208	1	0.999521989682615	0.000128596369800457	0.211250029531177	1.65513006965071	24.8518028476082
HF5.PlateA-E06	E06	d41_1677_1	d41_1677_1	unknown	HF5.PlateA	NA	0.0666	PBS	0.02	lactate	2017-10-05_074.lcd	12.978	2478	154	12.725	13.333	0.827	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.164627348397175	2.47188210806569
HF5.PlateA-E06	E06	d41_1677_1	d41_1677_1	unknown	HF5.PlateA	NA	0.0666	PBS	0.02	propionate	2017-10-05_074.lcd	18.375	13	-3	18.367	18.5	1.17	0.99751216601936	8.56168147328109e-05	0.491994733517975	0.493107752109501	7.40402030194447
HF5.PlateA-E07	E07	d41_1677_2	d41_1677_2	unknown	HF5.PlateA	NA	0.0428571	PBS	0.02	butyrate	2017-10-05_075.lcd	-----	NA	-----	-----	-----	NA	0.998476227008827	6.33885427617889e-05	0.424286550072084	0	0
HF5.PlateA-E07	E07	d41_1677_2	d41_1677_2	unknown	HF5.PlateA	NA	0.0428571	PBS	0.02	lactate	2017-10-05_075.lcd	12.979	773	51	12.75	13.283	0.827	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.0684448502785724	1.59704810354813
HF5.PlateA-E07	E07	d41_1677_2	d41_1677_2	unknown	HF5.PlateA	NA	0.0428571	PBS	0.02	succinate	2017-10-05_075.lcd	12.372	2993	172	12.025	12.733	0.788	0.999920729368713	3.83589789362778e-05	0.00500256485528477	0.119810988811564	2.79559253452904
HF5.PlateA-E07	E07	d41_1677_2	d41_1677_2	unknown	HF5.PlateA	NA	0.0428571	PBS	0.02	propionate	2017-10-05_075.lcd	18.578	2003	102	18.325	18.917	1.184	0.99751216601936	8.56168147328109e-05	0.491994733517975	0.663485213427795	15.4813371279857
HF5.PlateA-E07	E07	d41_1677_2	d41_1677_2	unknown	HF5.PlateA	NA	0.0428571	PBS	0.02	acetate	2017-10-05_075.lcd	15.696	8615	399	15.067	16.283	1	0.999521989682615	0.000128596369800457	0.211250029531177	1.31910775536211	30.7792117376611
HF5.PlateA-E08	E08	d32_1681_2	d32_1681_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_076.lcd	12.974	78296	4056	12.667	13.417	0.827	0.999905521078027	5.64120223569515e-05	0.024838356996649	4.44167405945652	44.4167405945652
HF5.PlateA-E08	E08	d32_1681_2	d32_1681_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_076.lcd	12.358	57024	2818	11.683	12.667	0.787	0.999920729368713	3.83589789362778e-05	0.00500256485528477	2.19238497971759	21.9238497971759
HF5.PlateA-E08	E08	d32_1681_2	d32_1681_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_076.lcd	-----	NA	-----	-----	-----	NA	0.998476227008827	6.33885427617889e-05	0.424286550072084	0	0
HF5.PlateA-E08	E08	d32_1681_2	d32_1681_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_076.lcd	18.558	9009	384	18.242	18.967	1.182	0.99751216601936	8.56168147328109e-05	0.491994733517975	1.26331661744587	12.6331661744587
HF5.PlateA-E08	E08	d32_1681_2	d32_1681_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_076.lcd	15.695	38609	1742	14.95	16.283	1	0.999521989682615	0.000128596369800457	0.211250029531177	5.17622727115702	51.7622727115702
HF5.PlateA-E09	E09	d32_1681_3	d32_1681_3	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_077.lcd	15.698	42125	1858	15.217	17.058	1	0.999521989682615	0.000128596369800457	0.211250029531177	5.62837210737542	56.2837210737542
HF5.PlateA-E09	E09	d32_1681_3	d32_1681_3	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_077.lcd	12.975	6249	359	12.775	13.342	0.827	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.377357084705239	3.77357084705239
HF5.PlateA-E09	E09	d32_1681_3	d32_1681_3	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_077.lcd	18.551	10093	490	18.233	18.975	1.182	0.99751216601936	8.56168147328109e-05	0.491994733517975	1.35612524461623	13.5612524461623
HF5.PlateA-E09	E09	d32_1681_3	d32_1681_3	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_077.lcd	12.36	74895	3711	11.65	12.775	0.787	0.999920729368713	3.83589789362778e-05	0.00500256485528477	2.87789829228781	28.7789829228781
HF5.PlateA-E09	E09	d32_1681_3	d32_1681_3	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_077.lcd	22.889	424	18	22.6	23.358	1.458	0.998476227008827	6.33885427617889e-05	0.424286550072084	0.451163292203083	4.51163292203083
HF5.PlateA-E10	E10	d41_1681_3	d41_1681_3	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_078.lcd	18.549	8364	405	18.25	18.958	1.182	0.99751216601936	8.56168147328109e-05	0.491994733517975	1.2080937719432	12.080937719432
HF5.PlateA-E10	E10	d41_1681_3	d41_1681_3	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_078.lcd	12.959	19301	1036	12.725	13.392	0.826	0.999905521078027	5.64120223569515e-05	0.024838356996649	1.11364680050817	11.1364680050817
HF5.PlateA-E10	E10	d41_1681_3	d41_1681_3	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_078.lcd	12.361	73192	3714	11.642	12.725	0.788	0.999920729368713	3.83589789362778e-05	0.00500256485528477	2.81257295115933	28.1257295115933
HF5.PlateA-E10	E10	d41_1681_3	d41_1681_3	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_078.lcd	-----	NA	-----	-----	-----	NA	0.998476227008827	6.33885427617889e-05	0.424286550072084	0	0
HF5.PlateA-E10	E10	d41_1681_3	d41_1681_3	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_078.lcd	15.687	29996	1396	14.958	16.275	1	0.999521989682615	0.000128596369800457	0.211250029531177	4.06862673806568	40.6862673806568
HF5.PlateA-E11	E11	d41_1681_2	d41_1681_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_079.lcd	15.69	25776	1193	14.983	16.325	1	0.999521989682615	0.000128596369800457	0.211250029531177	3.52595005750775	35.2595005750775
HF5.PlateA-E11	E11	d41_1681_2	d41_1681_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_079.lcd	-----	NA	-----	-----	-----	NA	0.998476227008827	6.33885427617889e-05	0.424286550072084	0	0
HF5.PlateA-E11	E11	d41_1681_2	d41_1681_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_079.lcd	12.359	56583	2807	11.667	12.758	0.788	0.999920729368713	3.83589789362778e-05	0.00500256485528477	2.17546867000669	21.7546867000669
HF5.PlateA-E11	E11	d41_1681_2	d41_1681_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_079.lcd	12.96	7475	407	12.758	13.383	0.826	0.999905521078027	5.64120223569515e-05	0.024838356996649	0.446518224114861	4.46518224114861
HF5.PlateA-E11	E11	d41_1681_2	d41_1681_2	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_079.lcd	18.543	6949	339	18.242	18.95	1.182	0.99751216601936	8.56168147328109e-05	0.491994733517975	1.08694597909628	10.8694597909628
HF5.PlateA-E12	E12	d16_201_1	d16_201_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	propionate	2017-10-05_080.lcd	18.548	1651	76	18.292	18.958	1.184	0.99751216601936	8.56168147328109e-05	0.491994733517975	0.633348094641846	6.33348094641846
HF5.PlateA-E12	E12	d16_201_1	d16_201_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	lactate	2017-10-05_080.lcd	12.968	25851	1388	12.7	13.425	0.828	0.999905521078027	5.64120223569515e-05	0.024838356996649	1.4831455469462	14.831455469462
HF5.PlateA-E12	E12	d16_201_1	d16_201_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	acetate	2017-10-05_080.lcd	15.66	7293	354	15.5	16.275	1	0.999521989682615	0.000128596369800457	0.211250029531177	1.14910335448591	11.4910335448591
HF5.PlateA-E12	E12	d16_201_1	d16_201_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	butyrate	2017-10-05_080.lcd	-----	NA	-----	-----	-----	NA	0.998476227008827	6.33885427617889e-05	0.424286550072084	0	0
HF5.PlateA-E12	E12	d16_201_1	d16_201_1	unknown	HF5.PlateA	NA	0.1	PBS	0.02	succinate	2017-10-05_080.lcd	12.359	37541	1941	11.842	12.7	0.789	0.999920729368713	3.83589789362778e-05	0.00500256485528477	1.44503699310209	14.4503699310209
